Open,High,Low,Close
1.08735,1.09047,1.0855,1.08627
1.08605,1.0873599999999999,1.08102,1.0838700000000001
1.08391,1.08481,1.07626,1.077
1.0769,1.08288,1.07599,1.08059
1.08044,1.08314,1.07955,1.08122
1.08108,1.08206,1.07603,1.07706
1.07693,1.08012,1.0748199999999999,1.07494
1.07489,1.07568,1.07073,1.07252
1.07241,1.07588,1.07018,1.07251
1.07158,1.07435,1.07056,1.0709
1.0707,1.07466,1.06725,1.0734
1.07341,1.07358,1.06352,1.06883
1.06897,1.07685,1.06618,1.07624
1.07618,1.0779,1.07054,1.07073
1.07099,1.07223,1.06746,1.07122
1.07118,1.07328,1.0667,1.06924
1.06923,1.07397,1.06683,1.0699
1.06974,1.07871,1.0693,1.07832
1.07805,1.07852,1.0743,1.07491
1.07462,1.07901,1.07331,1.07578
1.07545,1.08236,1.07529,1.0793
1.07934,1.08641,1.07741,1.0831
1.08258,1.09527,1.08038,1.09456
1.09444,1.09708,1.09182,1.09421
1.09399,1.09462,1.09072,1.09215
1.09198,1.09462,1.08922,1.0918
1.09128,1.09908,1.09058,1.09862
1.09861,1.10123,1.09486,1.09559
1.09556,1.09587,1.08446,1.08954
1.0905,1.09202,1.08876,1.09053
1.09057,1.09768,1.09022,1.09609
1.09601,1.09626,1.0897000000000001,1.0913
1.09128,1.09413,1.08602,1.08642
1.08651,1.09318,1.08354,1.09098
1.09105,1.09337,1.08703,1.09139
1.09105,1.09164,1.08768,1.08793
1.08791,1.0908,1.0851,1.0854
1.08536,1.09006,1.08334,1.08922
1.08883,1.09733,1.08671,1.09681
1.09571,1.10013,1.09436,1.10011
1.10008,1.10271,1.09769,1.10086
1.10072,1.11403,1.10013,1.11315
1.11244,1.12279,1.11244,1.12263
1.1226,1.12448,1.12042,1.12253
1.12277,1.12489,1.12033,1.12381
1.12304,1.12757,1.12089,1.12279
1.12281,1.12401,1.11744,1.12026
1.11979,1.12292,1.11185,1.11296
1.1129,1.11449,1.11078,1.11254
1.1123,1.11469,1.10603,1.10648
1.10637,1.1087,1.10208,1.10555
1.10491,1.11068,1.10377,1.10858
1.1085,1.11498,1.09659,1.09768
1.09763,1.10474,1.09435,1.10162
1.10194,1.10458,1.09936,1.09969
1.09965,1.1003,1.09524,1.0984099999999999
1.0984099999999999,1.10191,1.09181,1.09384
1.09376,1.09629,1.09123,1.0949200000000001
1.09485,1.10419,1.0935,1.10099
1.101,1.10167,1.09654,1.10032
1.1002399999999999,1.10112,1.09291,1.09564
1.09547,1.09954,1.09497,1.09737
1.09735,1.1065,1.09674,1.09808
1.09799,1.1005,1.0943100000000001,1.09466
1.09484,1.09602,1.08748,1.09066
1.09048,1.09524,1.08967,1.09049
1.09029,1.09346,1.08716,1.08794
1.08777,1.09184,1.08564,1.08727
1.08712,1.08938,1.0845,1.08688
1.08653,1.09137,1.08634,1.08955
1.08951,1.09304,1.0833,1.08459
1.08451,1.08714,1.08026,1.08636
1.08626,1.08766,1.08051,1.08105
1.08095,1.08418,1.07658,1.07941
1.07948,1.08221,1.07934,1.08192
1.0818699999999999,1.0892,1.07824,1.08791
1.08791,1.09454,1.08551,1.09232
1.09226,1.09395,1.08351,1.08438
1.08428,1.0882,1.07722,1.07735
1.0775,1.08089,1.07654,1.07965
1.07911,1.07984,1.07064,1.0722
1.07221,1.07489,1.07024,1.0726
1.07263,1.07318,1.06862,1.06958
1.06966,1.07437,1.06941,1.07005
1.07135,1.07594,1.07081,1.07501
1.0749900000000001,1.07685,1.07056,1.07548
1.07539,1.07649,1.07112,1.07294
1.07291,1.0752,1.06319,1.06443
1.06423,1.06877,1.06329,1.0661100000000001
1.06566,1.06986,1.06548,1.06923
1.06912,1.07179,1.06752,1.06793
1.06776,1.07368,1.06502,1.06605
1.066,1.06736,1.06167,1.06612
1.06585,1.06718,1.06149,1.06459
1.0643,1.06557,1.05755,1.05921
1.05931,1.0609,1.05622,1.05719
1.05717,1.05741,1.04881,1.05031
1.05009,1.05788,1.04912,1.05661
1.05645,1.0617,1.0555,1.05732
1.05654,1.05919,1.04775,1.04775
1.04772,1.04936,1.04483,1.04662
1.04666,1.05322,1.04514,1.05039
1.05035,1.05518,1.0500099999999999,1.05509
1.05418,1.05999,1.04826,1.0584500000000001
1.05508,1.05744,1.05194,1.05665
1.05658,1.06198,1.05544,1.0605
1.06047,1.06347,1.05818,1.06191
1.06194,1.06399,1.05258,1.05282
1.05277,1.05586,1.04955,1.05089
1.05054,1.05627,1.05031,1.05594
1.05599,1.05949,1.05329,1.05762
1.05766,1.05942,1.05232,1.05364
1.05357,1.06167,1.05282,1.05821
1.05819,1.06038,1.0565,1.05948
1.05944,1.06778,1.05715,1.06684
1.06656,1.06942,1.0583,1.05909
1.05894,1.06067,1.05657,1.05661
1.05662,1.05692,1.05222,1.05629
1.0562,1.0597,1.05354,1.05659
1.05642,1.06252,1.05471,1.06154
1.06143,1.0675,1.05575,1.05756
1.0572300000000001,1.05808,1.05168,1.057
1.05696,1.06677,1.05618,1.06224
1.06203,1.07468,1.06126,1.07266
1.07234,1.07564,1.07164,1.07172
1.07172,1.07224,1.06643,1.06996
1.06992,1.07162,1.0659399999999999,1.07088
1.07071,1.07254,1.06602,1.06683
1.06661,1.06928,1.06563,1.06846
1.06828,1.07061,1.06651,1.06988
1.06981,1.08874,1.06916,1.0878700000000001
1.08774,1.08857,1.08315,1.0847
1.0847,1.08956,1.083,1.08529
1.08515,1.09142,1.0824799999999999,1.0913599999999999
1.09089,1.09519,1.08976,1.09405
1.09387,1.09653,1.09002,1.09109
1.09099,1.0923,1.08525,1.08886
1.08884,1.09305,1.08818,1.09045
1.08997,1.09488,1.08951,1.09373
1.09433,1.09592,1.09251,1.09539
1.09528,1.10088,1.09345,1.09949
1.09925,1.10172,1.096,1.09691
1.09691,1.0984,1.08794,1.08887
1.08873,1.09128,1.08286,1.0884
1.0877,1.0895,1.08041,1.08362
1.08354,1.08476,1.07781,1.07977
1.07955,1.08045,1.07587,1.07642
1.0762,1.0818,1.07553,1.07932
1.07933,1.08008,1.07234,1.07617
1.07575,1.07789,1.07416,1.07646
1.07636,1.0827,1.07552,1.07945
1.07936,1.08965,1.0773,1.08753
1.08723,1.10092,1.0868,1.0991900000000001
1.09889,1.10036,1.08886,1.08939
1.08963,1.09311,1.08922,1.09241
1.092,1.09875,1.09108,1.09808
1.09805,1.09834,1.09298,1.0943
1.09371,1.10126,1.09348,1.10109
1.10109,1.10402,1.09811,1.10137
1.10017,1.1045,1.10017,1.10423
1.1041,1.11226,1.10286,1.1106
1.11045,1.11394,1.10552,1.1062400000000001
1.10605,1.10844,1.10342,1.10372
1.10435,1.10446,1.09383,1.09414
1.09421,1.09654,1.08931,1.0922
1.09203,1.09723,1.0907,1.09459
1.0944099999999999,1.09984,1.08769,1.09415
1.09326,1.09789,1.09227,1.09504
1.09501,1.09664,1.09103,1.09312
1.0931,1.09732,1.0923,1.09728
1.09721,1.09976,1.09304,1.09735
1.09721,1.0987,1.09361,1.09504
1.09457,1.09674,1.09336,1.09504
1.09478,1.09509,1.08622,1.08752
1.087,1.08846,1.08446,1.0882
1.08809,1.09068,1.08467,1.08757
1.08714,1.08978,1.08585,1.0897000000000001
1.08906,1.09096,1.08801,1.08826
1.08813,1.09162,1.08217,1.08537
1.08414,1.09324,1.08414,1.08846
1.08823,1.0902,1.08218,1.08459
1.08392,1.08855,1.0813,1.08549
1.08416,1.08501,1.07959,1.08334
1.08305,1.08575,1.08119,1.08456
1.08381,1.08875,1.0795,1.08177
1.08163,1.08749,1.078,1.08722
1.08708,1.08975,1.07806,1.07877
1.0782,1.07861,1.07234,1.07425
1.07386,1.07624,1.07226,1.07542
1.07521,1.0784,1.07468,1.0773
1.07696,1.07889,1.07417,1.0778
1.07755,1.07952,1.07622,1.07854
1.07776,1.08057,1.0756000000000001,1.0771600000000001
1.07711,1.07949,1.07006,1.07091
1.07075,1.07346,1.06951,1.07276
1.07249,1.07849,1.0724,1.07722
1.0765,1.07876,1.07321,1.07763
1.07723,1.07894,1.07621,1.07775
1.07761,1.08389,1.07617,1.08078
1.08048,1.08246,1.079,1.08196
1.08128,1.08882,1.08028,1.08229
1.08158,1.08396,1.08119,1.08209
1.0831,1.08598,1.08127,1.08513
1.08464,1.0866,1.08332,1.0845
1.08424,1.0846,1.07967,1.08385
1.08329,1.0856,1.07959,1.08049
1.07983,1.08433,1.07983,1.08401
1.08273,1.08669,1.08273,1.08556
1.08531,1.08762,1.0841,1.08565
1.08533,1.09154,1.08422,1.08988
1.08937,1.09493,1.08679,1.09481
1.09464,1.09812,1.09183,1.09377
1.09426,1.09481,1.09146,1.09252
1.09186,1.09438,1.09023,1.09261
1.09247,1.09639,1.09201,1.09479
1.09473,1.09549,1.08807,1.08836
1.08814,1.08997,1.0873,1.08866
1.0891,1.09062,1.08661,1.08721
1.08705,1.08767,1.08347,1.08656
1.08586,1.09228,1.08365,1.0922
1.0919,1.09426,1.08555,1.08597
1.08554,1.08681,1.08018,1.08081
1.08081,1.08425,1.08022,1.08373
1.0836,1.08644,1.08244,1.08312
1.08304,1.08393,1.08109,1.08278
1.08255,1.08268,1.07752,1.07874
1.07869,1.08037,1.07677,1.07924
1.07857,1.07989,1.07311,1.0743
1.07423,1.07791,1.07247,1.07692
1.07692,1.08369,1.07641,1.08359
1.08338,1.08766,1.0829,1.08372
1.08322,1.0848,1.07915,1.08367
1.08364,1.08622,1.08211,1.08593
1.08539,1.08851,1.08471,1.08568
1.08555,1.08666,1.07288,1.07424
1.07401,1.07566,1.06993,1.0726
1.07227,1.07294,1.06226,1.06401
1.06333,1.06653,1.06203,1.06242
1.06225,1.06537,1.06013,1.06189
1.06129,1.06797,1.06063,1.06728
1.06721,1.06901,1.06413,1.06437
1.06421,1.0677699999999999,1.06106,1.06561
1.06481,1.06707,1.06241,1.0654
1.06518,1.07115,1.06386,1.07023
1.07003,1.07144,1.0678,1.06991
1.06943,1.07402,1.06784,1.07298
1.07274,1.0753,1.06741,1.06925
1.06864,1.07338,1.068,1.07199
1.07164,1.07354,1.06649,1.06656
1.06646,1.07328,1.06496,1.07138
1.06946,1.07303,1.06743,1.07247
1.0723799999999999,1.08128,1.07182,1.07638
1.07693,1.0790899999999999,1.07553,1.07701
1.07657,1.07875,1.0748,1.07549
1.07513,1.07576,1.07351,1.0748199999999999
1.0748,1.07846,1.0724,1.07816
1.0782,1.07902,1.07605,1.07692
1.07686,1.08069,1.07658,1.07898
1.07895,1.08257,1.07672,1.08197
1.0818699999999999,1.08862,1.08131,1.08838
1.08829,1.08951,1.08545,1.0867
1.08667,1.08786,1.08357,1.0869
1.08663,1.08846,1.08544,1.08568
1.08569,1.08749,1.08427,1.08538
1.08513,1.08637,1.08176,1.08218
1.08224,1.08611,1.08049,1.08156
1.08146,1.08579,1.07984,1.08461
1.08457,1.08674,1.08407,1.08566
1.08569,1.08891,1.08505,1.08564
1.08573,1.08595,1.07999,1.08006
1.08007,1.08452,1.07884,1.08321
1.08269,1.08824,1.08113,1.08485
1.08463,1.09046,1.08279,1.09041
1.09041,1.09162,1.08589,1.0879
1.08777,1.08919,1.08546,1.08691
1.08682,1.0902,1.0862,1.08893
1.08862,1.0902,1.07994,1.08019
1.0772599999999999,1.07817,1.07329,1.07656
1.07638,1.07736,1.07197,1.07404
1.07358,1.08524,1.07344,1.08091
1.08085,1.08165,1.07329,1.07382
1.07349,1.0745,1.06676,1.07058
1.07035,1.07379,1.06865,1.07338
1.07339,1.07615,1.07101,1.07397
1.07396,1.07535,1.07249,1.07436
1.0742,1.07488,1.0702,1.07026
1.06993,1.07206,1.06711,1.0692
1.06827,1.07465,1.06806,1.07343
1.0729,1.07443,1.06908,1.07141
1.07113,1.07181,1.06661,1.068
1.06787,1.07266,1.0676,1.07037
1.07036,1.07249,1.06855,1.07139
1.07439,1.07765,1.07197,1.074
1.07375,1.07472,1.071,1.07453
1.07443,1.08169,1.07364,1.07868
1.07778,1.08139,1.0777700000000001,1.08113
1.08096,1.08427,1.08,1.08389
1.08014,1.08451,1.08012,1.08245
1.08239,1.08335,1.08056,1.08137
1.08092,1.08307,1.08092,1.08301
1.0824799999999999,1.09,1.0824799999999999,1.08678
1.08617,1.09114,1.08598,1.09061
1.08845,1.09225,1.08825,1.08944
1.08935,1.09056,1.08716,1.08986
1.08981,1.09482,1.08942,1.09396
1.0937999999999999,1.09411,1.08937,1.08959
1.0895299999999999,1.09019,1.08757,1.08824
1.0884,1.09028,1.08732,1.08905
1.08903,1.08968,1.0844,1.0853
1.0848200000000001,1.08667,1.08258,1.08392
1.08362,1.08701,1.08284,1.08449
1.08422,1.08683,1.08421,1.08554
1.08541,1.08701,1.08029,1.08212
1.08199,1.08358,1.07983,1.0814300000000001
1.08144,1.08495,1.0802,1.08259
1.08212,1.08355,1.07776,1.07913
1.07875,1.09267,1.07818,1.09105
1.0924,1.10088,1.08928,1.09512
1.09517,1.09632,1.09038,1.09313
1.09284,1.09367,1.09055,1.09235
1.0921,1.09452,1.08816,1.09188
1.0913599999999999,1.09314,1.0909200000000001,1.09156
1.09145,1.09395,1.091,1.09321
1.09299,1.09997,1.09139,1.09928
1.09851,1.10474,1.09822,1.10123
1.10124,1.10159,1.09497,1.09712
1.09722,1.10297,1.09662,1.10286
1.10273,1.10866,1.10219,1.1085099999999999
1.10778,1.11305,1.1072,1.113
1.1126800000000001,1.11741,1.1099,1.11499
1.11438,1.11649,1.10983,1.11113
1.11062,1.1201,1.11036,1.1192
1.11868,1.12018,1.11503,1.1161
1.11609,1.11907,1.11506,1.11842
1.11807,1.11853,1.11051,1.11199
1.1107,1.11401,1.10557,1.1078000000000001
1.10746,1.10952,1.1044,1.1048
1.10471,1.10775,1.1042,1.10723
1.10618,1.1072899999999999,1.10265,1.10435
1.10376,1.10952,1.10357,1.1083
1.10816,1.11198,1.10748,1.11106
1.11103,1.11555,1.10658,1.10858
1.10785,1.1091199999999999,1.10338,1.10349
1.10329,1.10498,1.10153,1.10191
1.10144,1.10549,1.10021,1.10111
1.10076,1.10752,1.10056,1.10746
1.10741,1.11019,1.10674,1.10744
1.1077,1.11377,1.1074,1.11326
1.11297,1.11463,1.11112,1.1114
1.11125,1.11889,1.10968,1.11176
1.11177,1.11789,1.10687,1.11615
1.11613,1.11819,1.11362,1.11629
1.11711,1.11711,1.10833,1.11107
1.11109,1.11809,1.11035,1.11797
1.11793,1.12141,1.11217,1.11325
1.11277,1.11894,1.11259,1.11766
1.11767,1.1203,1.11248,1.11632
1.11568,1.12089,1.11139,1.11349
1.11346,1.11442,1.10459,1.10676
1.10676,1.1083,1.10327,1.10453
1.10438,1.10495,1.10083,1.10297
1.10302,1.10397,1.09513,1.09745
1.09637,1.0987,1.09543,1.09742
1.09706,1.09972,1.0961,1.09804
1.09758,1.09811,1.09363,1.09399
1.09388,1.0955,1.09002,1.09372
1.09262,1.09538,1.09238,1.09366
1.09326,1.09367,1.08883,1.09088
1.09085,1.09167,1.08819,1.08914
1.08872,1.09015,1.08533,1.08621
1.08617,1.08739,1.08111,1.08306
1.08311,1.08696,1.08247,1.0867499999999999
1.0861399999999999,1.08717,1.08112,1.08146
1.08117,1.08382,1.07926,1.07986
1.07978,1.08067,1.07613,1.07822
1.07812,1.08299,1.07707,1.0828
1.08223,1.08394,1.07931,1.0796000000000001
1.07931,1.08277,1.07821,1.08117
1.0812,1.08263,1.07689,1.08181
1.08179,1.08713,1.08081,1.08566
1.08514,1.08883,1.08442,1.08838
1.08832,1.09058,1.08319,1.08337
1.08785,1.09147,1.08699,1.0877
1.08712,1.09366,1.08712,1.09296
1.09257,1.09373,1.06826,1.07289
1.07249,1.08247,1.07129,1.08031
1.08047,1.08053,1.06869,1.07189
1.0702,1.0728,1.06287,1.06557
1.06497,1.06632,1.0594999999999999,1.06237
1.06207,1.06542,1.05556,1.05642
1.05625,1.05825,1.04964,1.05298
1.05276,1.0593,1.05164,1.05357
1.05301,1.06072,1.05292,1.05982
1.05981,1.06008,1.05237,1.0596
1.05941,1.06098,1.05068,1.05435
1.05432,1.0555,1.04622,1.04736
1.04741,1.04979,1.03334,1.04193
1.04811,1.05303,1.04489,1.04959
1.04932,1.05448,1.04251,1.04893
1.0483,1.05877,1.04742,1.05665
1.05658,1.05698,1.05275,1.05538
1.05428,1.05973,1.05416,1.05759
1.05615,1.05704,1.04606,1.04977
1.04974,1.05351,1.04808,1.05094
1.05074,1.05442,1.04723,1.051
1.05074,1.05896,1.05035,1.05874
1.0582799999999999,1.06298,1.05423,1.05678
1.05549,1.05943,1.05322,1.05536
1.05531,1.05683,1.04985,1.05272
1.05257,1.05393,1.04802,1.0495700000000001
1.04931,1.05309,1.04638,1.04663
1.04664,1.05243,1.04531,1.05031
1.0485,1.05248,1.04746,1.05114
1.05105,1.05343,1.04793,1.04915
1.04907,1.05128,1.03437,1.03495
1.03514,1.04224,1.03391,1.03629
1.0365,1.04475,1.03431,1.04268
1.04307,1.04455,1.03842,1.04062
1.0405,1.04102,1.03836,1.03925
1.0398,1.043,1.03904,1.04229
1.04089,1.04441,1.04051,1.04229
1.04245,1.04584,1.03718,1.04064
1.04068,1.04245,1.03442,1.03527
